Artist,Song,Valence,Max Temp,Min Temp,Mean Temp,Danceability,Energy,Acousticness,Tempo,Date
Zach Bryan,Pink Skies,0.253,20.326704545454547,9.502272727272727,14.944318181818181,0.525,0.488,0.191,84.999,2024-10-06
Jimin,Who,0.838,20.326704545454547,9.502272727272727,14.944318181818181,0.66,0.756,0.00289,116.034,2024-10-06
Hozier,Too Sweet,0.96,20.326704545454547,9.502272727272727,14.944318181818181,0.74,0.643,0.041,117.025,2024-10-06
Zach Bryan,Something in the Orange,0.148,20.326704545454547,9.502272727272727,14.944318181818181,0.369,0.192,0.555,175.212,2024-10-06
Chappell Roan,HOT TO GO!,0.957,20.326704545454547,9.502272727272727,14.944318181818181,0.742,0.757,0.0187,139.982,2024-10-06
Luke Combs,Ain't No Love In Oklahoma (From Twisters: The Album),0.282,20.326704545454547,9.502272727272727,14.944318181818181,0.487,0.658,0.00877,142.18,2024-10-06
Billie Eilish,WILDFLOWER,0.126,20.326704545454547,9.502272727272727,14.944318181818181,0.467,0.247,0.612,148.101,2024-10-06
Teddy Swims,Lose Control,0.242,20.326704545454547,9.502272727272727,14.944318181818181,0.561,0.604,0.199,159.92,2024-10-06
Dasha,Austin (Boots Stop Workin'),0.739,20.326704545454547,9.502272727272727,14.944318181818181,0.756,0.672,0.464,114.935,2024-10-06
Myles Smith,Stargazing,0.332,20.326704545454547,9.502272727272727,14.944318181818181,0.635,0.601,0.246,123.994,2024-10-06
Morgan Wallen,Last Night,0.488,20.326704545454547,9.502272727272727,14.944318181818181,0.492,0.673,0.413,203.812,2024-10-06
"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),0.201,20.326704545454547,9.502272727272727,14.944318181818181,0.569,0.882,0.0316,148.038,2024-10-06
Kendrick Lamar,Not Like Us,0.214,20.326704545454547,9.502272727272727,14.944318181818181,0.898,0.472,0.0107,101.061,2024-10-06
Addison Rae,Diet Pepsi,0.841,20.326704545454547,9.502272727272727,14.944318181818181,0.669,0.561,0.495,150.069,2024-10-06
Benson Boone,Slow It Down,0.544,20.326704545454547,9.502272727272727,14.944318181818181,0.432,0.583,0.174,181.489,2024-10-06
The Neighbourhood,Sweater Weather,0.38,20.326704545454547,9.502272727272727,14.944318181818181,0.613,0.808,0.0426,124.037,2024-10-06
Tommy Richman,MILLION DOLLAR BABY,0.919,20.326704545454547,9.502272727272727,14.944318181818181,0.852,0.697,0.0973,138.029,2024-10-06
Ndotz,Embrace It,0.788,20.326704545454547,9.502272727272727,14.944318181818181,0.882,0.645,0.475,114.933,2024-10-06
The Kid LAROI,NIGHTS LIKE THIS,0.12,20.326704545454547,9.502272727272727,14.944318181818181,0.482,0.757,0.0137,142.579,2024-10-06
"Morgan Wallen, ERNEST",Cowgirls (feat. ERNEST),0.399,20.326704545454547,9.502272727272727,14.944318181818181,0.621,0.779,0.216,172.037,2024-10-06
"Charli xcx, Billie Eilish",Guess featuring billie eilish,0.618,20.326704545454547,9.502272727272727,14.944318181818181,0.776,0.667,0.0146,130.019,2024-10-06
Zach Bryan,Heading South,0.388,20.326704545454547,9.502272727272727,14.944318181818181,0.68,0.246,0.783,110.23,2024-10-06
Tate McRae,It's ok I'm ok,0.363,20.326704545454547,9.502272727272727,14.944318181818181,0.754,0.514,0.0257,114.997,2024-10-06
"Marshmello, Kane Brown",Miles On It,0.785,20.326704545454547,9.502272727272727,14.944318181818181,0.634,0.761,0.00537,129.963,2024-10-06
Journey,Don't Stop Believin' (2022 Remaster),0.51,20.326704545454547,9.502272727272727,14.944318181818181,0.505,0.754,0.132,119.204,2024-10-06
"Hanumankind, Kalmi",Big Dawgs,0.262,20.326704545454547,9.502272727272727,14.944318181818181,0.464,0.745,0.0235,180.098,2024-10-06
Zach Bryan,28,0.435,20.326704545454547,9.502272727272727,14.944318181818181,0.492,0.519,0.227,80.868,2024-10-06
Sabrina Carpenter,Juno,0.64,20.326704545454547,9.502272727272727,14.944318181818181,0.633,0.725,0.0461,130.504,2024-10-06
Gunna,one of wun,0.287,20.326704545454547,9.502272727272727,14.944318181818181,0.915,0.453,0.0872,139.943,2024-10-06
Morgan Wallen,Lies Lies Lies,0.382,20.326704545454547,9.502272727272727,14.944318181818181,0.486,0.702,0.239,81.053,2024-10-06
Luke Combs,Fast Car,0.67,20.326704545454547,9.502272727272727,14.944318181818181,0.712,0.603,0.186,97.994,2024-10-06
Sabrina Carpenter,Good Graces,0.732,20.326704545454547,9.502272727272727,14.944318181818181,0.758,0.759,0.329,126.012,2024-10-06
Mark Ambor,Belong Together,0.64,20.326704545454547,9.502272727272727,14.944318181818181,0.646,0.668,0.491,90.97,2024-10-06
Hozier,Take Me to Church,0.437,20.326704545454547,9.502272727272727,14.944318181818181,0.575,0.664,0.637,129.071,2024-10-06
Michael Marcagi,Scared To Start,0.443,20.326704545454547,9.502272727272727,14.944318181818181,0.527,0.551,0.384,148.035,2024-10-06
"Lady Gaga, Bruno Mars",Die With A Smile,0.535,18.25625,8.151136363636363,13.207954545454545,0.521,0.592,0.308,157.969,2024-10-07
Shaboozey,A Bar Song (Tipsy),0.599,18.25625,8.151136363636363,13.207954545454545,0.722,0.706,0.072,80.969,2024-10-07
Sabrina Carpenter,Taste,0.721,18.25625,8.151136363636363,13.207954545454545,0.674,0.907,0.101,112.964,2024-10-07
"The Weeknd, Playboi Carti",Timeless (with Playboi Carti),0.57,18.25625,8.151136363636363,13.207954545454545,0.769,0.722,0.0584,119.973,2024-10-07
Billie Eilish,BIRDS OF A FEATHER,0.438,18.25625,8.151136363636363,13.207954545454545,0.747,0.507,0.2,104.978,2024-10-07
Chappell Roan,"Good Luck, Babe!",0.785,18.25625,8.151136363636363,13.207954545454545,0.7,0.582,0.0502,116.712,2024-10-07
"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),0.753,18.25625,8.151136363636363,13.207954545454545,0.644,0.874,0.0113,128.017,2024-10-07
Sabrina Carpenter,Espresso,0.708,18.25625,8.151136363636363,13.207954545454545,0.699,0.776,0.131,103.963,2024-10-07
Gigi Perez,Sailor Song,0.273,18.25625,8.151136363636363,13.207954545454545,0.494,0.413,0.682,94.938,2024-10-07
Benson Boone,Beautiful Things,0.219,18.25625,8.151136363636363,13.207954545454545,0.472,0.471,0.151,105.029,2024-10-07
Gracie Abrams,"I Love You, I'm Sorry",0.338,18.25625,8.151136363636363,13.207954545454545,0.53,0.406,0.656,115.94,2024-10-07
Sabrina Carpenter,Please Please Please,0.621,18.25625,8.151136363636363,13.207954545454545,0.675,0.586,0.257,107.015,2024-10-07
Noah Kahan,Stick Season,0.801,18.25625,8.151136363636363,13.207954545454545,0.664,0.5,0.799,117.896,2024-10-07
Sabrina Carpenter,Bed Chem,0.676,18.25625,8.151136363636363,13.207954545454545,0.739,0.727,0.0678,94.99,2024-10-07
"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),0.155,18.25625,8.151136363636363,13.207954545454545,0.429,0.453,0.554,77.639,2024-10-07
Zach Bryan,Pink Skies,0.253,18.25625,8.151136363636363,13.207954545454545,0.525,0.488,0.191,84.999,2024-10-07
Jimin,Who,0.838,18.25625,8.151136363636363,13.207954545454545,0.66,0.756,0.00289,116.034,2024-10-07
Billie Eilish,WILDFLOWER,0.126,18.25625,8.151136363636363,13.207954545454545,0.467,0.247,0.612,148.101,2024-10-07
Hozier,Too Sweet,0.96,18.25625,8.151136363636363,13.207954545454545,0.74,0.643,0.041,117.025,2024-10-07
Zach Bryan,Something in the Orange,0.148,18.25625,8.151136363636363,13.207954545454545,0.369,0.192,0.555,175.212,2024-10-07
Luke Combs,Ain't No Love In Oklahoma (From Twisters: The Album),0.282,18.25625,8.151136363636363,13.207954545454545,0.487,0.658,0.00877,142.18,2024-10-07
Addison Rae,Diet Pepsi,0.841,18.25625,8.151136363636363,13.207954545454545,0.669,0.561,0.495,150.069,2024-10-07
Chappell Roan,HOT TO GO!,0.957,18.25625,8.151136363636363,13.207954545454545,0.742,0.757,0.0187,139.982,2024-10-07
Teddy Swims,Lose Control,0.242,18.25625,8.151136363636363,13.207954545454545,0.561,0.604,0.199,159.92,2024-10-07
Myles Smith,Stargazing,0.332,18.25625,8.151136363636363,13.207954545454545,0.635,0.601,0.246,123.994,2024-10-07
Dasha,Austin (Boots Stop Workin'),0.739,18.25625,8.151136363636363,13.207954545454545,0.756,0.672,0.464,114.935,2024-10-07
Kendrick Lamar,Not Like Us,0.214,18.25625,8.151136363636363,13.207954545454545,0.898,0.472,0.0107,101.061,2024-10-07
The Kid LAROI,NIGHTS LIKE THIS,0.12,18.25625,8.151136363636363,13.207954545454545,0.482,0.757,0.0137,142.579,2024-10-07
Morgan Wallen,Last Night,0.488,18.25625,8.151136363636363,13.207954545454545,0.492,0.673,0.413,203.812,2024-10-07
Benson Boone,Slow It Down,0.544,18.25625,8.151136363636363,13.207954545454545,0.432,0.583,0.174,181.489,2024-10-07
Ndotz,Embrace It,0.788,18.25625,8.151136363636363,13.207954545454545,0.882,0.645,0.475,114.933,2024-10-07
"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),0.201,18.25625,8.151136363636363,13.207954545454545,0.569,0.882,0.0316,148.038,2024-10-07
The Neighbourhood,Sweater Weather,0.38,18.25625,8.151136363636363,13.207954545454545,0.613,0.808,0.0426,124.037,2024-10-07
Tommy Richman,MILLION DOLLAR BABY,0.919,18.25625,8.151136363636363,13.207954545454545,0.852,0.697,0.0973,138.029,2024-10-07
"Charli xcx, Billie Eilish",Guess featuring billie eilish,0.618,18.25625,8.151136363636363,13.207954545454545,0.776,0.667,0.0146,130.019,2024-10-07
Gunna,one of wun,0.287,18.25625,8.151136363636363,13.207954545454545,0.915,0.453,0.0872,139.943,2024-10-07
Zach Bryan,28,0.435,18.25625,8.151136363636363,13.207954545454545,0.492,0.519,0.227,80.868,2024-10-07
Tate McRae,It's ok I'm ok,0.363,18.25625,8.151136363636363,13.207954545454545,0.754,0.514,0.0257,114.997,2024-10-07
Sabrina Carpenter,Juno,0.64,18.25625,8.151136363636363,13.207954545454545,0.633,0.725,0.0461,130.504,2024-10-07
"Morgan Wallen, ERNEST",Cowgirls (feat. ERNEST),0.399,18.25625,8.151136363636363,13.207954545454545,0.621,0.779,0.216,172.037,2024-10-07
Zach Bryan,Heading South,0.388,18.25625,8.151136363636363,13.207954545454545,0.68,0.246,0.783,110.23,2024-10-07
"Marshmello, Kane Brown",Miles On It,0.785,18.25625,8.151136363636363,13.207954545454545,0.634,0.761,0.00537,129.963,2024-10-07
"Hanumankind, Kalmi",Big Dawgs,0.262,18.25625,8.151136363636363,13.207954545454545,0.464,0.745,0.0235,180.098,2024-10-07
Sabrina Carpenter,Good Graces,0.732,18.25625,8.151136363636363,13.207954545454545,0.758,0.759,0.329,126.012,2024-10-07
Morgan Wallen,Lies Lies Lies,0.382,18.25625,8.151136363636363,13.207954545454545,0.486,0.702,0.239,81.053,2024-10-07
Frank Ocean,Pink + White,0.549,18.25625,8.151136363636363,13.207954545454545,0.545,0.545,0.667,159.94,2024-10-07
Hozier,Take Me to Church,0.437,18.25625,8.151136363636363,13.207954545454545,0.575,0.664,0.637,129.071,2024-10-07
Journey,Don't Stop Believin' (2022 Remaster),0.51,18.25625,8.151136363636363,13.207954545454545,0.505,0.754,0.132,119.204,2024-10-07
Michael Marcagi,Scared To Start,0.443,18.25625,8.151136363636363,13.207954545454545,0.527,0.551,0.384,148.035,2024-10-07
"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),0.62,18.25625,8.151136363636363,13.207954545454545,0.558,0.559,0.371,78.558,2024-10-07
"Lady Gaga, Bruno Mars",Die With A Smile,0.535,15.939204545454546,6.894886363636363,11.409090909090908,0.521,0.592,0.308,157.969,2024-10-08
Shaboozey,A Bar Song (Tipsy),0.599,15.939204545454546,6.894886363636363,11.409090909090908,0.722,0.706,0.072,80.969,2024-10-08
Sabrina Carpenter,Taste,0.721,15.939204545454546,6.894886363636363,11.409090909090908,0.674,0.907,0.101,112.964,2024-10-08
"The Weeknd, Playboi Carti",Timeless (with Playboi Carti),0.57,15.939204545454546,6.894886363636363,11.409090909090908,0.769,0.722,0.0584,119.973,2024-10-08
Billie Eilish,BIRDS OF A FEATHER,0.438,15.939204545454546,6.894886363636363,11.409090909090908,0.747,0.507,0.2,104.978,2024-10-08
Chappell Roan,"Good Luck, Babe!",0.785,15.939204545454546,6.894886363636363,11.409090909090908,0.7,0.582,0.0502,116.712,2024-10-08
Gigi Perez,Sailor Song,0.273,15.939204545454546,6.894886363636363,11.409090909090908,0.494,0.413,0.682,94.938,2024-10-08
"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),0.753,15.939204545454546,6.894886363636363,11.409090909090908,0.644,0.874,0.0113,128.017,2024-10-08
Sabrina Carpenter,Espresso,0.708,15.939204545454546,6.894886363636363,11.409090909090908,0.699,0.776,0.131,103.963,2024-10-08
Benson Boone,Beautiful Things,0.219,15.939204545454546,6.894886363636363,11.409090909090908,0.472,0.471,0.151,105.029,2024-10-08
Gracie Abrams,"I Love You, I'm Sorry",0.338,15.939204545454546,6.894886363636363,11.409090909090908,0.53,0.406,0.656,115.94,2024-10-08
Sabrina Carpenter,Please Please Please,0.621,15.939204545454546,6.894886363636363,11.409090909090908,0.675,0.586,0.257,107.015,2024-10-08
Noah Kahan,Stick Season,0.801,15.939204545454546,6.894886363636363,11.409090909090908,0.664,0.5,0.799,117.896,2024-10-08
Zach Bryan,Pink Skies,0.253,15.939204545454546,6.894886363636363,11.409090909090908,0.525,0.488,0.191,84.999,2024-10-08
"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),0.155,15.939204545454546,6.894886363636363,11.409090909090908,0.429,0.453,0.554,77.639,2024-10-08
Sabrina Carpenter,Bed Chem,0.676,15.939204545454546,6.894886363636363,11.409090909090908,0.739,0.727,0.0678,94.99,2024-10-08
Jimin,Who,0.838,15.939204545454546,6.894886363636363,11.409090909090908,0.66,0.756,0.00289,116.034,2024-10-08
Billie Eilish,WILDFLOWER,0.126,15.939204545454546,6.894886363636363,11.409090909090908,0.467,0.247,0.612,148.101,2024-10-08
Hozier,Too Sweet,0.96,15.939204545454546,6.894886363636363,11.409090909090908,0.74,0.643,0.041,117.025,2024-10-08
Zach Bryan,Something in the Orange,0.148,15.939204545454546,6.894886363636363,11.409090909090908,0.369,0.192,0.555,175.212,2024-10-08
Teddy Swims,Lose Control,0.242,15.939204545454546,6.894886363636363,11.409090909090908,0.561,0.604,0.199,159.92,2024-10-08
Dasha,Austin (Boots Stop Workin'),0.739,15.939204545454546,6.894886363636363,11.409090909090908,0.756,0.672,0.464,114.935,2024-10-08
Luke Combs,Ain't No Love In Oklahoma (From Twisters: The Album),0.282,15.939204545454546,6.894886363636363,11.409090909090908,0.487,0.658,0.00877,142.18,2024-10-08
Addison Rae,Diet Pepsi,0.841,15.939204545454546,6.894886363636363,11.409090909090908,0.669,0.561,0.495,150.069,2024-10-08
Chappell Roan,HOT TO GO!,0.957,15.939204545454546,6.894886363636363,11.409090909090908,0.742,0.757,0.0187,139.982,2024-10-08
Myles Smith,Stargazing,0.332,15.939204545454546,6.894886363636363,11.409090909090908,0.635,0.601,0.246,123.994,2024-10-08
Kendrick Lamar,Not Like Us,0.214,15.939204545454546,6.894886363636363,11.409090909090908,0.898,0.472,0.0107,101.061,2024-10-08
Benson Boone,Slow It Down,0.544,15.939204545454546,6.894886363636363,11.409090909090908,0.432,0.583,0.174,181.489,2024-10-08
The Kid LAROI,NIGHTS LIKE THIS,0.12,15.939204545454546,6.894886363636363,11.409090909090908,0.482,0.757,0.0137,142.579,2024-10-08
Morgan Wallen,Last Night,0.488,15.939204545454546,6.894886363636363,11.409090909090908,0.492,0.673,0.413,203.812,2024-10-08
"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),0.201,15.939204545454546,6.894886363636363,11.409090909090908,0.569,0.882,0.0316,148.038,2024-10-08
Tommy Richman,MILLION DOLLAR BABY,0.919,15.939204545454546,6.894886363636363,11.409090909090908,0.852,0.697,0.0973,138.029,2024-10-08
The Neighbourhood,Sweater Weather,0.38,15.939204545454546,6.894886363636363,11.409090909090908,0.613,0.808,0.0426,124.037,2024-10-08
Ndotz,Embrace It,0.788,15.939204545454546,6.894886363636363,11.409090909090908,0.882,0.645,0.475,114.933,2024-10-08
Michael Marcagi,Scared To Start,0.443,15.939204545454546,6.894886363636363,11.409090909090908,0.527,0.551,0.384,148.035,2024-10-08
Gunna,one of wun,0.287,15.939204545454546,6.894886363636363,11.409090909090908,0.915,0.453,0.0872,139.943,2024-10-08
"Morgan Wallen, ERNEST",Cowgirls (feat. ERNEST),0.399,15.939204545454546,6.894886363636363,11.409090909090908,0.621,0.779,0.216,172.037,2024-10-08
"Charli xcx, Billie Eilish",Guess featuring billie eilish,0.618,15.939204545454546,6.894886363636363,11.409090909090908,0.776,0.667,0.0146,130.019,2024-10-08
Tate McRae,It's ok I'm ok,0.363,15.939204545454546,6.894886363636363,11.409090909090908,0.754,0.514,0.0257,114.997,2024-10-08
Zach Bryan,28,0.435,15.939204545454546,6.894886363636363,11.409090909090908,0.492,0.519,0.227,80.868,2024-10-08
Sabrina Carpenter,Juno,0.64,15.939204545454546,6.894886363636363,11.409090909090908,0.633,0.725,0.0461,130.504,2024-10-08
Zach Bryan,Heading South,0.388,15.939204545454546,6.894886363636363,11.409090909090908,0.68,0.246,0.783,110.23,2024-10-08
"Hanumankind, Kalmi",Big Dawgs,0.262,15.939204545454546,6.894886363636363,11.409090909090908,0.464,0.745,0.0235,180.098,2024-10-08
"Marshmello, Kane Brown",Miles On It,0.785,15.939204545454546,6.894886363636363,11.409090909090908,0.634,0.761,0.00537,129.963,2024-10-08
Frank Ocean,Pink + White,0.549,15.939204545454546,6.894886363636363,11.409090909090908,0.545,0.545,0.667,159.94,2024-10-08
Sabrina Carpenter,Good Graces,0.732,15.939204545454546,6.894886363636363,11.409090909090908,0.758,0.759,0.329,126.012,2024-10-08
Journey,Don't Stop Believin' (2022 Remaster),0.51,15.939204545454546,6.894886363636363,11.409090909090908,0.505,0.754,0.132,119.204,2024-10-08
Morgan Wallen,Lies Lies Lies,0.382,15.939204545454546,6.894886363636363,11.409090909090908,0.486,0.702,0.239,81.053,2024-10-08
Hozier,Take Me to Church,0.437,15.939204545454546,6.894886363636363,11.409090909090908,0.575,0.664,0.637,129.071,2024-10-08
"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),0.62,15.939204545454546,6.894886363636363,11.409090909090908,0.558,0.559,0.371,78.558,2024-10-08
"Lady Gaga, Bruno Mars",Die With A Smile,0.535,13.607386363636364,6.0806818181818185,9.81875,0.521,0.592,0.308,157.969,2024-10-09
Shaboozey,A Bar Song (Tipsy),0.599,13.607386363636364,6.0806818181818185,9.81875,0.722,0.706,0.072,80.969,2024-10-09
Sabrina Carpenter,Taste,0.721,13.607386363636364,6.0806818181818185,9.81875,0.674,0.907,0.101,112.964,2024-10-09
Billie Eilish,BIRDS OF A FEATHER,0.438,13.607386363636364,6.0806818181818185,9.81875,0.747,0.507,0.2,104.978,2024-10-09
"The Weeknd, Playboi Carti",Timeless (with Playboi Carti),0.57,13.607386363636364,6.0806818181818185,9.81875,0.769,0.722,0.0584,119.973,2024-10-09
Chappell Roan,"Good Luck, Babe!",0.785,13.607386363636364,6.0806818181818185,9.81875,0.7,0.582,0.0502,116.712,2024-10-09
"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),0.753,13.607386363636364,6.0806818181818185,9.81875,0.644,0.874,0.0113,128.017,2024-10-09
Gigi Perez,Sailor Song,0.273,13.607386363636364,6.0806818181818185,9.81875,0.494,0.413,0.682,94.938,2024-10-09
Sabrina Carpenter,Espresso,0.708,13.607386363636364,6.0806818181818185,9.81875,0.699,0.776,0.131,103.963,2024-10-09
Benson Boone,Beautiful Things,0.219,13.607386363636364,6.0806818181818185,9.81875,0.472,0.471,0.151,105.029,2024-10-09
Gracie Abrams,"I Love You, I'm Sorry",0.338,13.607386363636364,6.0806818181818185,9.81875,0.53,0.406,0.656,115.94,2024-10-09
Sabrina Carpenter,Please Please Please,0.621,13.607386363636364,6.0806818181818185,9.81875,0.675,0.586,0.257,107.015,2024-10-09
Noah Kahan,Stick Season,0.801,13.607386363636364,6.0806818181818185,9.81875,0.664,0.5,0.799,117.896,2024-10-09
Zach Bryan,Pink Skies,0.253,13.607386363636364,6.0806818181818185,9.81875,0.525,0.488,0.191,84.999,2024-10-09
Sabrina Carpenter,Bed Chem,0.676,13.607386363636364,6.0806818181818185,9.81875,0.739,0.727,0.0678,94.99,2024-10-09
Teddy Swims,Lose Control,0.242,13.607386363636364,6.0806818181818185,9.81875,0.561,0.604,0.199,159.92,2024-10-09
"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),0.155,13.607386363636364,6.0806818181818185,9.81875,0.429,0.453,0.554,77.639,2024-10-09
